muni_id,muni_name,popest_2010,popest_2019,emp_vltl,unemp_avg_rate,unemp_rate_change,jobs_tot,jobs_nocolg,jobs_lowinc_pc,jobs_nonwhite_pc,inc_pc,inc_pc_me,hu_tot,hu_tot_me,hu_oo,hu_oo_me,hu_ro,hu_ro_me,hu_crowding,covid_tot_cases,covid_pc_pv,covid_rel_change
"2545105000000",New Braintree,1002,1024,54.1264028753669,12.9,-6.6,450,94,50.2222222222222,6.44444444444444,38908,5323,1298,129,1163,114,135,64,,3,0,No Change
"2545420000000",New Marlborough,1512,1458,50.4329295760004,11.48,-6.4,683,146,61.0541727672035,15.8125915080527,46944,5765,1299,132,1158,130,141,60,,9,0,No Change
"2545490000000",New Salem,996,1021,34.8005531578456,8.98,-5.1,518,106,50.5791505791506,7.91505791505791,36060,4536,1036,109,898,104,138,79,,3,0,No Change
"2545175000000",Newbury,6689,7148,60.7069164113845,12.6,-5,3307,646,42.8182642878742,5.17084971273057,54229,7571,6872,225,6086,324,786,300,,22,0,No Change
"2545245000000",Newburyport,17440,18289,59.3606940668462,11.78,-4.4,8206,1476,42.1398976358762,7.40921277114307,61503,3777,17657,114,14713,620,2944,639,,149,0.0048,Higher
"2545560000000",Newton,85373,88414,52.9723375273032,9.66,-1.2,41393,5822,32.4161090039379,24.1055250887831,69859,2719,80883,459,61350,1137,19533,1025,0.95,1030,0.0026,Higher
"2546050000000",Norfolk,11241,12003,67.3144499156653,12.18,-3.4,5559,942,35.0242849433351,10.4695089044792,46397,3576,9420,484,9154,465,266,131,,46,0.0028,No Change
"2546225000000",North Adams,13764,12730,109.957545429547,16.88,-5.9,5653,1307,62.692375729701,7.94268529984079,25039,2363,12034,230,7477,537,4557,508,,64,0.0031,No Change
"2546365000000",North Andover,28445,31188,71.5428573478108,12.86,-4,14302,2329,40.7705216053699,17.4730806880157,54587,2781,29390,304,22788,778,6602,747,0.95,588,0.0076,Lower
"2546575000000",North Attleborough,28712,29364,67.8909552413916,15.98,-7.7,15570,2947,45.9409120102762,11.4579319203597,42475,2821,28917,111,21725,1042,7192,1019,2.2,357,0.0128,Higher
"2547135000000",North Brookfield,4683,4792,60.2506586019063,13.96,-7,2621,500,50.4006104540252,6.02823349866463,33347,3170,4752,38,3569,300,1183,298,,27,0.012,Higher
"2548955000000",North Reading,14939,15865,62.3096997885668,13.26,-5.1,8406,1353,36.4382583868665,9.14822745657863,53748,3504,15500,110,14061,471,1439,445,,238,0.0108,Higher
"2546330000000",Northampton,28663,28451,66.5796991133285,12.72,-3.5,12878,2278,49.9068178288554,15.1110420872806,36049,2194,24815,410,14842,668,9973,625,0.87,328,0.0014,Higher
"2546820000000",Northborough,14438,15109,65.3260432135606,12.5,-4.6,7463,1222,39.0191611952298,18.0356425030149,56781,4295,14800,46,12484,416,2316,417,,265,0.0113,Higher
"2546925000000",Northbridge,15722,16679,69.7563960639424,14.2,-6,8186,1565,47.0925971170291,7.73271439042267,37236,2771,16217,108,10928,879,5289,855,,364,0.0103,Higher
"2547835000000",Northfield,3030,2958,56.846264485313,11.54,-5.4,1747,396,54.3216943331425,7.84201488265598,37542,4797,2969,20,2512,182,457,187,,3,0,No Change
"2549970000000",Norton,19151,19948,68.6051060600131,15.08,-6.7,10475,1916,45.0214797136038,9.13603818615752,41701,2909,17412,339,15145,582,2267,472,0.26,202,0.0027,No Change
"2550145000000",Norwell,10529,11153,58.0892480821446,13.04,-4.6,5476,951,35.0803506208912,7.56026296566837,61522,4084,10753,118,10324,217,429,180,,149,0.0065,Higher
"2550250000000",Norwood,28652,29725,94.2869702224609,15.72,-4.5,16642,2662,42.3086167527941,21.6320153827665,45020,2518,28789,134,18029,763,10760,783,2.32,707,0.0127,Higher
"2550390000000",Oak Bluffs,4531,4667,26.7135440884526,12.54,-14.8,1612,295,49.6277915632754,14.5161290322581,40124,6524,4586,88,3763,326,823,344,,11,0.0036,Higher
"2550670000000",Oakham,1906,1957,52.8721335922887,12.36,-6.6,1189,216,44.5752733389403,8.41042893187553,36408,3031,1831,93,1746,84,85,42,,11,0,No Change
"2551265000000",Orange,7837,7582,91.3780781542983,15.14,-5.6,3666,876,59.1380250954719,9.02891434806328,26235,2219,7624,54,5765,492,1859,492,,50,0,No Change
"2551440000000",Orleans,5894,5788,51.6435184075675,15.28,-9.3,2142,463,55.3221288515406,10.7843137254902,46232,6291,5733,65,4818,267,915,263,,22,0,Lower
"2551580000000",Otis,1611,1539,45.7718229602521,11.74,-6.6,631,130,63.8668779714738,9.66719492868463,44066,5702,1420,192,1208,171,212,114,,3,0,No Change
"2551825000000",Oxford,13719,14009,71.7929135461333,14.04,-5.8,7620,1521,46.6141732283465,8.34645669291339,32906,1886,13870,59,11352,515,2518,518,,119,0.0211,Higher
"2552144000000",Palmer,12141,12232,92.3340503063218,16.88,-6.4,5954,1193,53.879744709439,9.48941887806517,30595,2020,12195,34,8887,589,3308,589,,89,0.0172,Lower
"2552420000000",Paxton,4816,4963,56.8802542198392,11.74,-4.3,2648,486,40.7477341389728,8.98791540785498,43782,3665,4363,138,4155,167,208,107,,51,0.0026,Higher
"2552490000000",Peabody,51399,53070,86.3656346566367,17.26,-6.4,28071,4892,47.4047949841473,17.4486124470094,37418,1172,52300,166,36648,907,15652,932,1.53,1250,0.0159,Higher
"2552560000000",Pelham,1323,1313,67.9185135196828,11.96,-2.1,832,152,51.9230769230769,17.4278846153846,49750,7362,1306,124,1014,110,292,122,,3,0,No Change
"2552630000000",Pembroke,17875,18509,61.7655612026779,15.42,-8.1,9744,1731,46.2233169129721,5.19293924466338,43339,2395,18186,118,16560,405,1626,410,,149,0.0259,Higher
"2552805000000",Pepperell,11537,12114,52.877051764926,11.9,-5.3,6768,1118,41.548463356974,8.49586288416076,43882,3744,12055,43,10163,388,1892,385,,80,0.0181,Higher
"2553050000000",Peru,848,834,40.7474417393881,9.92,-5.3,532,101,53.0075187969925,5.82706766917293,34248,3046,872,85,818,86,54,30,,3,0,No Change
"2553120000000",Petersham,1239,1250,56.8555452802682,11.1,-3.8,614,144,53.0944625407166,4.39739413680782,35561,3981,1192,129,1015,109,177,114,,8,0,No Change
"2553225000000",Phillipston,1690,1746,58.540977374677,13.98,-7.3,879,202,54.3799772468714,9.10125142207053,30290,2828,1702,144,1565,145,137,66,,19,0,No Change
"2553960000000",Pittsfield,44716,42142,106.37338996997,18.02,-5.8,21859,4663,60.2589322475868,14.236698842582,30168,1061,41977,192,27308,973,14669,973,1,236,0.0028,Higher
"2554030000000",Plainfield,648,661,77.575257071876,8.9,-0.3,353,83,55.5240793201133,11.8980169971671,31022,4035,616,89,541,85,75,43,,3,0,No Change
"2554100000000",Plainville,8304,9293,70.9105990737415,15.46,-7,5083,910,43.2618532362778,9.63997639189455,43304,3351,9047,61,7376,471,1671,458,,99,0.0114,Higher
"2554310000000",Plymouth,56652,61528,65.0077245345988,16.34,-8.3,31100,5911,46.1479099678457,7.45016077170418,43747,1764,57533,359,46962,1151,10571,1140,0.48,831,0.0378,Higher
"2554415000000",Plympton,2847,2987,58.3865770987142,15.26,-8.1,1715,339,45.3061224489796,5.77259475218659,41304,4667,2945,29,2678,118,267,114,,15,0.0137,Lower
"2555395000000",Princeton,3419,3488,70.5143504460775,12.5,-4.4,1934,369,39.2967942088935,6.72182006204757,61008,6220,3406,51,3266,90,140,80,,9,0,Lower
"2555500000000",Provincetown,2947,2961,36.1790061570687,21.7,-27.2,1515,330,62.8382838283828,20.3300330033003,47429,6057,2948,18,2301,163,647,161,,30,0,Lower
"2555745000000",Quincy,92457,94470,105.740335023973,20.68,-7.4,53823,8186,45.7146573026401,37.6716273711982,40238,1069,92968,213,50009,1600,42959,1641,3.24,1575,0.0148,Higher
"2555955000000",Randolph,32439,34362,126.592879781806,21.36,-4.3,19412,3445,52.730269936122,64.6919431279621,33476,2181,33583,119,24273,1220,9310,1225,1.62,1118,0.0263,Higher
"2556060000000",Raynham,13433,14470,88.8434473821349,17.68,-7.2,7176,1341,43.7709030100334,9.60144927536232,43358,4069,13841,114,11897,507,1944,516,,284,0.0144,Lower
"2556130000000",Reading,24048,25400,67.7330732657772,12.1,-2.9,13746,2197,34.8610504874145,11.4287792812455,50721,2836,24909,78,21826,494,3083,501,0.26,353,0.0053,Lower
"2556375000000",Rehoboth,11624,12385,50.7500090830547,13.44,-8,6797,1310,43.2396645578932,6.57643077828454,43968,3254,12072,53,11032,480,1040,480,,99,0.0198,Higher
"2556585000000",Revere,51845,53073,151.807733435372,24.46,-6.1,27151,4697,55.3607601929947,44.3666899930021,28383,1258,53693,102,27850,1668,25843,1669,5.02,2843,0.0369,Higher
"2556795000000",Richmond,1481,1416,53.7999460370028,10.18,-3.4,657,131,53.2724505327245,2.43531202435312,65727,8621,1578,141,1488,143,90,50,,7,0,Lower
"2557600000000",Rochester,5242,5687,52.5030969679171,14.02,-7.3,2594,490,49.2675404780262,4.58750963762529,45178,4670,5522,32,5136,164,386,162,,51,0.0296,Higher
"2557775000000",Rockland,17500,17986,75.6482913844932,18.28,-8.5,9728,1687,47.5637335526316,10.9683388157895,37755,3347,17675,152,13919,784,3756,795,,362,0.0299,Higher
"2557880000000",Rockport,6970,7282,77.0606456724494,14.1,-4.9,3217,574,44.5446067764998,6.43456636617967,47105,3793,7144,78,5357,433,1787,430,,90,0.0088,Higher
